Player,Team,3PAr,2P%,eFG%,TS%,FTr,OWS,OBPM,USG%,AST%,TOV%,On-Off,STL%,BLK%,DBPM,TRB%,DWS,VORP,WS/48
Charles Bassey,SAS,-1.9765509116153697,0.5085062330993225,0.6700194081832102,0.4901365531849214,0.5139274341869731,-0.6263731247272487,-0.3634850154565535,-0.0357403247742256,-0.9205137230226994,0.8528662847671029,-2.3848167119886536,0.27360400091025766,2.9115157178374833,0.3934345478102973,2.5835108286126047,-0.7165434199503196,-0.4924313991076348,0.7979490553490299
Chet Holmgren,OKC,-0.38156096007176843,0.3701706664604742,0.25735473502602074,0.5086436588253945,1.5481491929573519,-0.3573007785409131,0.9593243762365999,0.8424505125353142,-0.5275008199802742,0.21562579798490314,0.573661111061104,-0.4891707895062191,4.235130984556597,1.756295307002556,1.408155352738299,0.46180405118943124,0.48034719299456413,1.6327200359019227
Chris Boucher,TOR,0.42976340834347404,1.0995763814653106,0.6700194081832102,0.7492360321515454,0.06545959188831349,0.4499162600180937,1.9117471382556703,0.638220085254026,-1.0608754741092798,-1.4744467973939739,0.9888860686821225,-0.6417257475895143,0.43693065397131414,-0.7289213715245043,0.8204776148011458,-0.3237609295704026,0.6193155632948782,0.8756021698190666
Christian Braun,DEN,-0.7319055737056228,1.187608105690032,1.3405995020636459,1.5450415746918909,0.3491841451793025,3.499402850129897,0.6947624978979693,-0.4850472647930597,-0.5696093453062482,-1.1419734999423916,2.0096474228337935,-0.18406087333962814,-0.3687482040316245,-0.48841653166704674,-0.44194122965644195,0.592731547982737,1.0362206741958206,0.8367756125840482
Chuma Okeke,PHI,1.0981840527764863,5.714953922961425,0.6184363240385612,0.15700865165640468,-2.085355570156279,-1.0748270350378082,0.5889377465625171,-1.9146602557620778,-0.794188147044777,0.6589235279203467,-0.30869192388356076,1.6465986236599157,-1.1744270620345632,-1.4504358910968767,0.6028191933429409,-1.5021084007101535,-0.631399769407949,0.0408311892661739
Clint Capela,ATL,-1.962721518971928,0.18153125740750073,0.20577165088137184,-0.19462635551258517,0.1935932611165021,0.4499162600180937,0.006901614217529516,-0.3012398802399005,-0.8362966723707511,-0.5878513375230873,-0.2913908839826849,-0.6417257475895143,1.1850610221169,-0.48841653166704674,2.474681617883502,0.46180405118943124,-0.21449465850700658,0.6038162691739389
Coby White,CHI,0.5357887519431933,-0.17059563949138576,-0.24128174503891872,0.10148733473498524,0.09291680672292534,0.360225477955982,0.2714634925561602,1.2100652816416333,0.8761166908855308,0.07709525738007712,-0.9661314401168402,-0.4891707895062191,-0.8866846127477993,-1.290099331191905,-1.0296189675935952,-0.061905935983791224,-0.35346302880732067,-0.6580468409641547
Cole Anthony,ORL,-0.20638865325484096,-0.9503051969103486,-0.9806392844455531,-0.8793892642100897,-0.17250293667832223,-1.2542085991620318,-0.2576602641211012,1.4142957089229216,1.760395722730988,0.880572392888068,-0.08377840517217564,0.12104904282696251,0.14918820468455032,0.473602827762783,-0.20251696605241673,0.7236590447760425,0.06344208209362169,-0.6774601195816639
Collin Sexton,UTA,-0.4921961012193013,-0.5227225363902722,-0.22408738365736908,0.194022862937351,0.5596894589113262,0.6292978241423174,1.1180615032397783,1.7410643925729825,1.5919616214270915,0.714335744162277,1.0407891883847498,-0.946835663756105,-1.0017815924625049,-2.0116138507642773,-1.0513848097394156,-1.3711809039168477,-0.07552628820669241,-0.6968733981991729
Dalano Banton,POR,0.042540414327108346,-1.1389446059633228,-0.9462505616824538,-0.9349105811315092,0.3034221204549495,-0.9851362529756962,0.536025370894791,1.1487961534572466,1.1006954926240597,0.4926868791945551,0.5044569514576008,0.7312688751601442,0.3793821641139616,-0.08757513190461763,-0.7901947039895698,-0.4546884263637082,0.06344208209362169,-0.9298327416092826
Dalen Terry,CHI,-0.2709258189242353,0.030619730165120807,-0.24128174503891872,-0.2316405667935294,0.706127938029256,-0.7160639067893606,-1.633382031481981,-0.7301237775306059,-0.10641556672053268,0.7697479604042071,-1.8830865548632563,0.27360400091025766,-0.2536512243169189,-0.007406851952131811,-0.9425555990103132,-0.7165434199503196,-1.0483048803088912,-0.8133530699042277
Daniel Gafford,DAL,-1.9765509116153697,1.9295897812983986,2.6129822442983173,2.6184537018393317,2.2894939934918708,2.423113465384555,1.6471852599170398,0.2093361879633202,-0.47135611954564194,0.07709525738007712,0.5390590312593523,-1.2519455799226957,3.084161187409542,0.8744442275252121,1.4516870370299397,0.33087655439612546,1.5920941553970773,2.525730852307343
Dante Exum,DAL,-0.243267033637352,-0.5730263788043989,0.2917434577891181,0.3050654967801899,0.18444085617163147,-0.6263731247272487,-0.20474788845337505,0.29102835887583595,1.0305146170807695,0.049389149259112024,-1.5024636770439894,-0.03150591525633298,-0.7715876330330939,-0.8892579314294758,-1.2255115469059794,-1.2402534071235423,-0.631399769407949,-0.15330159690891731
Dario Šarić,DEN,0.16239515057026924,-1.8306224391575634,-2.493743086021919,-2.674578511335984,-0.4470750850244404,-1.2542085991620318,-2.003768661156064,-0.5463163929774464,-0.10641556672053268,1.9056983933637808,-2.7135364701052938,-0.03150591525633298,-0.9442331026051521,-0.48841653166704674,0.6245850354887613,-1.2402534071235423,-0.7703681397082631,-1.9781497869547757
David Roddy,ATL,0.6925218685688648,0.18153125740750073,0.20577165088137184,0.36058681370160933,0.08376440177805472,-0.8954454709135844,2.0175718895911228,2.4558708880574915,0.7778634651249245,1.2130456903396507,3.030408776985464,2.561928372159688,0.03409122496984495,0.23309798790532568,1.604047932050683,-0.9783984135369308,-0.4924313991076348,-0.580393726494118
Day'Ron Sharpe,BRK,-1.35883804020831,0.20668317861456403,-0.08653249260497199,-0.028062404748326816,0.18444085617163147,0.18084391383175805,0.3772882438916125,0.43398965797273764,0.41292291229981504,0.9636907172509638,1.8366370238250356,0.7312688751601442,1.5303519612610168,0.3934345478102973,2.34408656500858,0.06902156080951424,0.2024104523939358,0.9338420056715939
De'Andre Hunter,CLE,0.5173495617519378,-0.1831716000949174,1.3921825862082948,1.9521978987823003,1.8410261511932111,1.3468240806392127,1.8588347625879444,1.2304883243697617,-0.7801519719361188,-0.6986757700069481,0.798574629772489,-0.4891707895062191,-0.5989421634610356,-0.16774341185710348,-0.24604865034405793,-0.192833432777097,0.48034719299456413,1.7491997076069776
De'Anthony Melton,GSW,1.0105978993680225,-0.900001354496222,-0.3272535519466669,-0.6573039965244118,-0.7307996383154292,-1.0748270350378082,-0.46930976679200576,1.0671039825447308,1.0585869672980854,0.7974540685251728,2.026948462734669,1.6465986236599157,-0.2536512243169189,0.5537711077152689,-0.33311201892733955,-1.2402534071235423,-0.631399769407949,-0.46391405478906345
Dean Wade,CLE,1.798873280044195,1.9421657419019303,0.016633675684325836,-0.4537258344792072,-1.0511338113859003,-0.17791921441668937,-0.20474788845337505,-1.6083146148401453,-0.8222604972620932,-1.197385716184322,0.5044569514576008,0.12104904282696251,-0.31119971417427167,1.1149490673826696,0.2763315611556337,0.46180405118943124,0.2024104523939358,0.312617089911302
Deandre Ayton,POR,-1.663084678364026,0.6091139179275757,0.44649271022306486,0.15700865165640468,-0.9138477372128412,0.0911531317696463,0.16563874122070793,0.27060531614770683,-0.6818987461755126,0.07709525738007712,-0.827723120909834,-0.7942807056728097,0.5520276336860198,-0.48841653166704674,1.7346429849256062,0.46180405118943124,-0.07552628820669241,0.21555069682375624
Derrick Jones Jr.,LAC,-0.3170237944023741,0.936088893619399,0.7903799378540576,0.6567005039491798,-0.2731793910718987,0.5396070420802057,-0.2576602641211012,-0.3216629229680289,-1.2573819256304926,-0.6986757700069481,0.7120694302681102,0.5787139170768486,-0.2536512243169189,0.3934345478102973,-0.529004598239724,1.2473690319492652,0.2024104523939358,0.3320303685288111
Dillon Brooks,HOU,0.41132421815221853,-1.201824408980981,-0.4304197202359647,-0.5277542570410998,-0.8131712828192644,0.8983701703286533,-0.522222142459732,-0.11743249568674062,-0.8222604972620932,-1.2805040405472174,-0.031875285469548306,-0.7942807056728097,-0.8291361228904466,-0.08757513190461763,-0.8554922304270312,1.5092240255358762,-0.35346302880732067,0.06024446788368305
Donte DiVincenzo,MIN,1.4669678566015962,-0.7742417484609054,0.30893781917066776,0.11999444037545838,-1.0419814064410298,0.27053469589387,0.7476748735656955,0.1684901025070627,1.0305146170807695,0.38186244671069475,0.40065071205234615,0.8838238332434389,-0.714039143175741,0.7942759475727265,-0.572536282531365,0.9855140383626537,1.3141574147964488,0.35144364714632004
Duncan Robinson,MIA,1.3839915007409462,0.2192591392180943,0.5152701557492634,0.32357260242066305,-1.3440107696217596,-0.0882284323545774,-0.1518355127856489,0.2093361879633202,0.3146696865392088,-0.1722597157086093,0.642865270664607,-0.946835663756105,-1.0017815924625049,-1.0495944913344475,-1.0949164940310565,-0.061905935983791224,-0.631399769407949,-0.6774601195816639
